FIPS,NAME,timestamp,db_temp,Month
203220,Anderson city,2022-01-01 00:00:00,-14.078519179794924,01
203220,Anderson city,2022-01-01 01:00:00,-14.520280137952781,01
203220,Anderson city,2022-01-01 02:00:00,-14.903742930653372,01
203220,Anderson city,2022-01-01 03:00:00,-15.320222556984127,01
203220,Anderson city,2022-01-01 04:00:00,-15.923375794127764,01
203220,Anderson city,2022-01-01 05:00:00,-16.13745476020558,01
203220,Anderson city,2022-01-01 06:00:00,-16.57805269681483,01
203220,Anderson city,2022-01-01 07:00:00,-15.841814380687687,01
203220,Anderson city,2022-01-01 08:00:00,-15.801228047465273,01
203220,Anderson city,2022-01-01 09:00:00,-15.757408594823104,01
203220,Anderson city,2022-01-01 10:00:00,-15.377262928721613,01
203220,Anderson city,2022-01-01 11:00:00,-15.533437204884997,01
203220,Anderson city,2022-01-01 12:00:00,-15.46694899338938,01
203220,Anderson city,2022-01-01 13:00:00,-15.435436944647215,01
203220,Anderson city,2022-01-01 14:00:00,-15.42971449631903,01
203220,Anderson city,2022-01-01 15:00:00,-15.898807567554435,01
203220,Anderson city,2022-01-01 16:00:00,-15.897636598021101,01
203220,Anderson city,2022-01-01 17:00:00,-16.376044707245924,01
203220,Anderson city,2022-01-01 18:00:00,-17.038276722666964,01
203220,Anderson city,2022-01-01 19:00:00,-16.20504824460214,01
203220,Anderson city,2022-01-01 20:00:00,-16.557646296574504,01
203220,Anderson city,2022-01-01 21:00:00,-17.210679374946444,01
203220,Anderson city,2022-01-01 22:00:00,-17.570920671735465,01
203220,Anderson city,2022-01-01 23:00:00,-18.136614252446705,01
203220,Anderson city,2022-01-02 00:00:00,-19.28737357003353,01
203220,Anderson city,2022-01-02 01:00:00,-20.197382597870806,01
203220,Anderson city,2022-01-02 02:00:00,-20.92888119875729,01
203220,Anderson city,2022-01-02 03:00:00,-21.42475113082721,01
203220,Anderson city,2022-01-02 04:00:00,-22.12742581210295,01
203220,Anderson city,2022-01-02 05:00:00,-22.77748704847388,01
203220,Anderson city,2022-01-02 06:00:00,-23.35828793703849,01
203220,Anderson city,2022-01-02 07:00:00,-22.21283163552757,01
203220,Anderson city,2022-01-02 08:00:00,-23.06972176688057,01
203220,Anderson city,2022-01-02 09:00:00,-24.171275212214596,01
203220,Anderson city,2022-01-02 10:00:00,-25.440022663493743,01
203220,Anderson city,2022-01-02 11:00:00,-26.105917291326925,01
203220,Anderson city,2022-01-02 12:00:00,-27.043996286916233,01
203220,Anderson city,2022-01-02 13:00:00,-27.88514055524545,01
203220,Anderson city,2022-01-02 14:00:00,-28.806375356820965,01
203220,Anderson city,2022-01-02 15:00:00,-29.479491583855584,01
203220,Anderson city,2022-01-02 16:00:00,-30.086029153341734,01
203220,Anderson city,2022-01-02 17:00:00,-30.639160189785848,01
203220,Anderson city,2022-01-02 18:00:00,-30.998195405058837,01
203220,Anderson city,2022-01-02 19:00:00,-31.930346612615885,01
203220,Anderson city,2022-01-02 20:00:00,-32.41896566873065,01
203220,Anderson city,2022-01-02 21:00:00,-32.68446286379644,01
203220,Anderson city,2022-01-02 22:00:00,-32.64210956280047,01
203220,Anderson city,2022-01-02 23:00:00,-32.726486071911594,01
203220,Anderson city,2022-01-03 00:00:00,-33.1611159775283,01
203220,Anderson city,2022-01-03 01:00:00,-33.474941647707766,01
203220,Anderson city,2022-01-03 02:00:00,-33.681601723471815,01
203220,Anderson city,2022-01-03 03:00:00,-33.95718380435484,01
203220,Anderson city,2022-01-03 04:00:00,-34.2552472125043,01
203220,Anderson city,2022-01-03 05:00:00,-34.61619004469652,01
203220,Anderson city,2022-01-03 06:00:00,-34.93632228977084,01
203220,Anderson city,2022-01-03 07:00:00,-34.18482052310479,01
203220,Anderson city,2022-01-03 08:00:00,-34.05813628815028,01
203220,Anderson city,2022-01-03 09:00:00,-34.223165725875575,01
203220,Anderson city,2022-01-03 10:00:00,-34.38802403041295,01
203220,Anderson city,2022-01-03 11:00:00,-34.480185741382726,01
203220,Anderson city,2022-01-03 12:00:00,-34.558109392438624,01
203220,Anderson city,2022-01-03 13:00:00,-34.667204536186475,01
203220,Anderson city,2022-01-03 14:00:00,-34.82165832519523,01
203220,Anderson city,2022-01-03 15:00:00,-34.93760020497078,01
203220,Anderson city,2022-01-03 16:00:00,-34.99393240121687,01
203220,Anderson city,2022-01-03 17:00:00,-34.98745378766735,01
203220,Anderson city,2022-01-03 18:00:00,-34.92376930320658,01
203220,Anderson city,2022-01-03 19:00:00,-33.33285039545423,01
203220,Anderson city,2022-01-03 20:00:00,-31.97219758086156,01
203220,Anderson city,2022-01-03 21:00:00,-30.79419066041382,01
203220,Anderson city,2022-01-03 22:00:00,-29.246974601326393,01
203220,Anderson city,2022-01-03 23:00:00,-28.410707377339435,01
203220,Anderson city,2022-01-04 00:00:00,-28.125194842998837,01
203220,Anderson city,2022-01-04 01:00:00,-27.91647301977804,01
203220,Anderson city,2022-01-04 02:00:00,-27.631682142320507,01
203220,Anderson city,2022-01-04 03:00:00,-27.341200407258782,01
203220,Anderson city,2022-01-04 04:00:00,-27.001604050856315,01
203220,Anderson city,2022-01-04 05:00:00,-26.566108016129462,01
203220,Anderson city,2022-01-04 06:00:00,-26.04331815950163,01
203220,Anderson city,2022-01-04 07:00:00,-23.42479234632558,01
203220,Anderson city,2022-01-04 08:00:00,-23.071691760388084,01
203220,Anderson city,2022-01-04 09:00:00,-22.826436472463072,01
203220,Anderson city,2022-01-04 10:00:00,-22.636378328092782,01
203220,Anderson city,2022-01-04 11:00:00,-22.419838203178664,01
203220,Anderson city,2022-01-04 12:00:00,-22.180036339393055,01
203220,Anderson city,2022-01-04 13:00:00,-21.973752334091728,01
203220,Anderson city,2022-01-04 14:00:00,-21.768924319089102,01
203220,Anderson city,2022-01-04 15:00:00,-21.526144073821648,01
203220,Anderson city,2022-01-04 16:00:00,-21.294473400744714,01
203220,Anderson city,2022-01-04 17:00:00,-21.170997837611587,01
203220,Anderson city,2022-01-04 18:00:00,-21.007962337954943,01
203220,Anderson city,2022-01-04 19:00:00,-18.33123323209994,01
203220,Anderson city,2022-01-04 20:00:00,-17.887410124055606,01
203220,Anderson city,2022-01-04 21:00:00,-17.433309165200058,01
203220,Anderson city,2022-01-04 22:00:00,-16.92654999114648,01
203220,Anderson city,2022-01-04 23:00:00,-16.710886458512185,01
203220,Anderson city,2022-01-05 00:00:00,-17.17559495863025,01
203220,Anderson city,2022-01-05 01:00:00,-17.280765608902797,01
203220,Anderson city,2022-01-05 02:00:00,-17.419133884304117,01
203220,Anderson city,2022-01-05 03:00:00,-18.1187038212031,01
203220,Anderson city,2022-01-05 04:00:00,-19.24613047170113,01
203220,Anderson city,2022-01-05 05:00:00,-20.321785560021112,01
203220,Anderson city,2022-01-05 06:00:00,-20.98676194411052,01
203220,Anderson city,2022-01-05 07:00:00,-19.694033712869135,01
203220,Anderson city,2022-01-05 08:00:00,-19.822592364300675,01
203220,Anderson city,2022-01-05 09:00:00,-20.071089926918845,01
203220,Anderson city,2022-01-05 10:00:00,-20.410462532462624,01
203220,Anderson city,2022-01-05 11:00:00,-20.3478426755129,01
203220,Anderson city,2022-01-05 12:00:00,-20.243894304547858,01
203220,Anderson city,2022-01-05 13:00:00,-20.117648919074092,01
203220,Anderson city,2022-01-05 14:00:00,-20.1358454777644,01
203220,Anderson city,2022-01-05 15:00:00,-20.26854211157488,01
203220,Anderson city,2022-01-05 16:00:00,-20.15680089258884,01
203220,Anderson city,2022-01-05 17:00:00,-19.875103290264484,01
203220,Anderson city,2022-01-05 18:00:00,-19.79232694185695,01
203220,Anderson city,2022-01-05 19:00:00,-17.915997515667968,01
203220,Anderson city,2022-01-05 20:00:00,-18.260279158707533,01
203220,Anderson city,2022-01-05 21:00:00,-18.005209719479687,01
203220,Anderson city,2022-01-05 22:00:00,-17.54991696535889,01
203220,Anderson city,2022-01-05 23:00:00,-17.484526078779588,01
203220,Anderson city,2022-01-06 00:00:00,-17.694521994119235,01
203220,Anderson city,2022-01-06 01:00:00,-17.61689272031675,01
203220,Anderson city,2022-01-06 02:00:00,-18.3193649795029,01
203220,Anderson city,2022-01-06 03:00:00,-18.754248013339208,01
203220,Anderson city,2022-01-06 04:00:00,-18.722396012190906,01
203220,Anderson city,2022-01-06 05:00:00,-18.543658916766788,01
203220,Anderson city,2022-01-06 06:00:00,-18.89252433357651,01
203220,Anderson city,2022-01-06 07:00:00,-20.057068575345667,01
203220,Anderson city,2022-01-06 08:00:00,-19.939297451815683,01
203220,Anderson city,2022-01-06 09:00:00,-20.537071915511284,01
203220,Anderson city,2022-01-06 10:00:00,-20.522191980382807,01
203220,Anderson city,2022-01-06 11:00:00,-20.039543068016016,01
203220,Anderson city,2022-01-06 12:00:00,-21.18478588062335,01
203220,Anderson city,2022-01-06 13:00:00,-21.796564089596878,01
203220,Anderson city,2022-01-06 14:00:00,-22.065729631696506,01
203220,Anderson city,2022-01-06 15:00:00,-22.453307568895916,01
203220,Anderson city,2022-01-06 16:00:00,-22.345606843717796,01
203220,Anderson city,2022-01-06 17:00:00,-22.41486387148006,01
203220,Anderson city,2022-01-06 18:00:00,-22.22796208308288,01
203220,Anderson city,2022-01-06 19:00:00,-22.19730549906639,01
203220,Anderson city,2022-01-06 20:00:00,-22.296798471304122,01
203220,Anderson city,2022-01-06 21:00:00,-20.953839279007106,01
203220,Anderson city,2022-01-06 22:00:00,-19.75272706419556,01
203220,Anderson city,2022-01-06 23:00:00,-20.394537185836562,01
203220,Anderson city,2022-01-07 00:00:00,-21.318865161937758,01
203220,Anderson city,2022-01-07 01:00:00,-22.02413380381826,01
203220,Anderson city,2022-01-07 02:00:00,-22.354196703564988,01
203220,Anderson city,2022-01-07 03:00:00,-22.404464386321628,01
203220,Anderson city,2022-01-07 04:00:00,-22.26189454466426,01
203220,Anderson city,2022-01-07 05:00:00,-22.60238479781946,01
203220,Anderson city,2022-01-07 06:00:00,-22.799770380376458,01
203220,Anderson city,2022-01-07 07:00:00,-24.544591245546364,01
203220,Anderson city,2022-01-07 08:00:00,-24.68487377795536,01
203220,Anderson city,2022-01-07 09:00:00,-24.269717943799314,01
203220,Anderson city,2022-01-07 10:00:00,-23.47659610287178,01
203220,Anderson city,2022-01-07 11:00:00,-22.10684757442268,01
203220,Anderson city,2022-01-07 12:00:00,-20.520242510785188,01
203220,Anderson city,2022-01-07 13:00:00,-19.36075540060525,01
203220,Anderson city,2022-01-07 14:00:00,-19.05888098412813,01
203220,Anderson city,2022-01-07 15:00:00,-18.596070744441157,01
203220,Anderson city,2022-01-07 16:00:00,-16.42074427342677,01
203220,Anderson city,2022-01-07 17:00:00,-16.046790187961513,01
203220,Anderson city,2022-01-07 18:00:00,-16.13768374264898,01
203220,Anderson city,2022-01-07 19:00:00,-30.695288454831285,01
203220,Anderson city,2022-01-07 20:00:00,-30.391392030820676,01
203220,Anderson city,2022-01-07 21:00:00,-30.583289177863115,01
203220,Anderson city,2022-01-07 22:00:00,-30.296515227936034,01
203220,Anderson city,2022-01-07 23:00:00,-29.83473651592545,01
203220,Anderson city,2022-01-08 00:00:00,-29.913243891118682,01
203220,Anderson city,2022-01-08 01:00:00,-30.2628828782301,01
203220,Anderson city,2022-01-08 02:00:00,-30.458993161379617,01
203220,Anderson city,2022-01-08 03:00:00,-30.828649097484565,01
203220,Anderson city,2022-01-08 04:00:00,-31.257255738646037,01
203220,Anderson city,2022-01-08 05:00:00,-31.626926162216698,01
203220,Anderson city,2022-01-08 06:00:00,-31.804546314281353,01
203220,Anderson city,2022-01-08 07:00:00,-31.18588424514934,01
203220,Anderson city,2022-01-08 08:00:00,-30.685067950238263,01
203220,Anderson city,2022-01-08 09:00:00,-30.374862134325603,01
203220,Anderson city,2022-01-08 10:00:00,-29.935056984031675,01
203220,Anderson city,2022-01-08 11:00:00,-29.44283155504163,01
203220,Anderson city,2022-01-08 12:00:00,-29.183776151216854,01
203220,Anderson city,2022-01-08 13:00:00,-29.065885908525033,01
203220,Anderson city,2022-01-08 14:00:00,-29.111799906636314,01
203220,Anderson city,2022-01-08 15:00:00,-29.23169384631477,01
203220,Anderson city,2022-01-08 16:00:00,-29.271468982067667,01
203220,Anderson city,2022-01-08 17:00:00,-29.31231800121266,01
203220,Anderson city,2022-01-08 18:00:00,-29.201170466496414,01
203220,Anderson city,2022-01-08 19:00:00,-27.43375871260089,01
203220,Anderson city,2022-01-08 20:00:00,-26.78728825495788,01
203220,Anderson city,2022-01-08 21:00:00,-25.63177805470896,01
203220,Anderson city,2022-01-08 22:00:00,-23.933453805105927,01
203220,Anderson city,2022-01-08 23:00:00,-21.961337984525215,01
203220,Anderson city,2022-01-09 00:00:00,-19.325149435525454,01
203220,Anderson city,2022-01-09 01:00:00,-18.19377173119856,01
203220,Anderson city,2022-01-09 02:00:00,-17.558603408310397,01
203220,Anderson city,2022-01-09 03:00:00,-17.20683657468021,01
203220,Anderson city,2022-01-09 04:00:00,-16.859890344640704,01
203220,Anderson city,2022-01-09 05:00:00,-16.45116996345932,01
203220,Anderson city,2022-01-09 06:00:00,-15.995867953457719,01
203220,Anderson city,2022-01-09 07:00:00,-14.141455950055722,01
203220,Anderson city,2022-01-09 08:00:00,-13.434366314227745,01
203220,Anderson city,2022-01-09 09:00:00,-12.799574162409861,01
203220,Anderson city,2022-01-09 10:00:00,-12.184737387856224,01
203220,Anderson city,2022-01-09 11:00:00,-11.567575978708739,01
203220,Anderson city,2022-01-09 12:00:00,-11.04594944545206,01
203220,Anderson city,2022-01-09 13:00:00,-10.65348490620714,01
203220,Anderson city,2022-01-09 14:00:00,-10.337194354717575,01
203220,Anderson city,2022-01-09 15:00:00,-10.026948295844747,01
203220,Anderson city,2022-01-09 16:00:00,-9.773438573145633,01
203220,Anderson city,2022-01-09 17:00:00,-9.596515630365715,01
203220,Anderson city,2022-01-09 18:00:00,-9.458373419793048,01
203220,Anderson city,2022-01-09 19:00:00,-9.51835736285203,01
203220,Anderson city,2022-01-09 20:00:00,-9.54120258708577,01
203220,Anderson city,2022-01-09 21:00:00,-9.211647050459312,01
203220,Anderson city,2022-01-09 22:00:00,-8.880820942973017,01
203220,Anderson city,2022-01-09 23:00:00,-8.858963784018663,01
203220,Anderson city,2022-01-10 00:00:00,-9.143328589135415,01
203220,Anderson city,2022-01-10 01:00:00,-9.296943815461837,01
203220,Anderson city,2022-01-10 02:00:00,-9.090244704026397,01
203220,Anderson city,2022-01-10 03:00:00,-8.762933919718073,01
203220,Anderson city,2022-01-10 04:00:00,-8.065548068874499,01
203220,Anderson city,2022-01-10 05:00:00,-7.598560911744492,01
203220,Anderson city,2022-01-10 06:00:00,-7.3047543033137785,01
203220,Anderson city,2022-01-10 07:00:00,-4.569864662924942,01
203220,Anderson city,2022-01-10 08:00:00,-4.686633937961481,01
203220,Anderson city,2022-01-10 09:00:00,-4.7857678423870595,01
203220,Anderson city,2022-01-10 10:00:00,-5.010732831011708,01
203220,Anderson city,2022-01-10 11:00:00,-5.058988466367616,01
203220,Anderson city,2022-01-10 12:00:00,-5.009337305760589,01
203220,Anderson city,2022-01-10 13:00:00,-5.2864027421553175,01
203220,Anderson city,2022-01-10 14:00:00,-5.33456692538428,01
203220,Anderson city,2022-01-10 15:00:00,-5.050689764337264,01
203220,Anderson city,2022-01-10 16:00:00,-5.082928600940015,01
203220,Anderson city,2022-01-10 17:00:00,-4.963804106659886,01
203220,Anderson city,2022-01-10 18:00:00,-4.846493563809318,01
203220,Anderson city,2022-01-10 19:00:00,-4.036355490212905,01
203220,Anderson city,2022-01-10 20:00:00,-4.075003118829365,01
203220,Anderson city,2022-01-10 21:00:00,-3.6987623277599937,01
203220,Anderson city,2022-01-10 22:00:00,-3.038794280670494,01
203220,Anderson city,2022-01-10 23:00:00,-2.579051560622098,01
203220,Anderson city,2022-01-11 00:00:00,-2.6376040615876875,01
203220,Anderson city,2022-01-11 01:00:00,-2.6231862162494366,01
203220,Anderson city,2022-01-11 02:00:00,-2.9580753536015365,01
