FIPS,NAME,timestamp,db_temp,Month
201390,Alcan Border CDP,2022-01-01 00:00:00,-1.9573467758222804,01
201390,Alcan Border CDP,2022-01-01 01:00:00,-2.452420334424268,01
201390,Alcan Border CDP,2022-01-01 02:00:00,-2.8969844517693417,01
201390,Alcan Border CDP,2022-01-01 03:00:00,-3.333525795220716,01
201390,Alcan Border CDP,2022-01-01 04:00:00,-3.8464725068608985,01
201390,Alcan Border CDP,2022-01-01 05:00:00,-3.3905016242613613,01
201390,Alcan Border CDP,2022-01-01 06:00:00,-2.961743502954647,01
201390,Alcan Border CDP,2022-01-01 07:00:00,-1.8336241638356867,01
201390,Alcan Border CDP,2022-01-01 08:00:00,-1.5926077624962076,01
201390,Alcan Border CDP,2022-01-01 09:00:00,-0.9027340637726837,01
201390,Alcan Border CDP,2022-01-01 10:00:00,-0.3426499044186784,01
201390,Alcan Border CDP,2022-01-01 11:00:00,0.2504867942745008,01
201390,Alcan Border CDP,2022-01-01 12:00:00,0.7889095559269137,01
201390,Alcan Border CDP,2022-01-01 13:00:00,0.8878636000852218,01
201390,Alcan Border CDP,2022-01-01 14:00:00,0.10959328281293779,01
201390,Alcan Border CDP,2022-01-01 15:00:00,-1.7875085846898955,01
201390,Alcan Border CDP,2022-01-01 16:00:00,-4.323129664953278,01
201390,Alcan Border CDP,2022-01-01 17:00:00,-6.994650457020306,01
201390,Alcan Border CDP,2022-01-01 18:00:00,-9.094654757145804,01
201390,Alcan Border CDP,2022-01-01 19:00:00,-9.845508910441161,01
201390,Alcan Border CDP,2022-01-01 20:00:00,-11.532681639241837,01
201390,Alcan Border CDP,2022-01-01 21:00:00,-13.07968830400415,01
201390,Alcan Border CDP,2022-01-01 22:00:00,-14.581656298759079,01
201390,Alcan Border CDP,2022-01-01 23:00:00,-15.898918830504137,01
201390,Alcan Border CDP,2022-01-02 00:00:00,-17.180226175886318,01
201390,Alcan Border CDP,2022-01-02 01:00:00,-18.16865444626429,01
201390,Alcan Border CDP,2022-01-02 02:00:00,-19.029171683768027,01
201390,Alcan Border CDP,2022-01-02 03:00:00,-19.825776486491343,01
201390,Alcan Border CDP,2022-01-02 04:00:00,-20.458746654305152,01
201390,Alcan Border CDP,2022-01-02 05:00:00,-20.984080341976778,01
201390,Alcan Border CDP,2022-01-02 06:00:00,-21.293848982424656,01
201390,Alcan Border CDP,2022-01-02 07:00:00,-21.924866820597508,01
201390,Alcan Border CDP,2022-01-02 08:00:00,-21.99641601389601,01
201390,Alcan Border CDP,2022-01-02 09:00:00,-22.362776475425513,01
201390,Alcan Border CDP,2022-01-02 10:00:00,-22.610677523086288,01
201390,Alcan Border CDP,2022-01-02 11:00:00,-23.011454166920167,01
201390,Alcan Border CDP,2022-01-02 12:00:00,-22.94161409459109,01
201390,Alcan Border CDP,2022-01-02 13:00:00,-23.179405355048345,01
201390,Alcan Border CDP,2022-01-02 14:00:00,-23.500790279053483,01
201390,Alcan Border CDP,2022-01-02 15:00:00,-23.564747950740426,01
201390,Alcan Border CDP,2022-01-02 16:00:00,-23.629759018333395,01
201390,Alcan Border CDP,2022-01-02 17:00:00,-23.837185561744825,01
201390,Alcan Border CDP,2022-01-02 18:00:00,-24.210745927416212,01
201390,Alcan Border CDP,2022-01-02 19:00:00,-24.139509439873635,01
201390,Alcan Border CDP,2022-01-02 20:00:00,-24.315918855748073,01
201390,Alcan Border CDP,2022-01-02 21:00:00,-24.942452202383592,01
201390,Alcan Border CDP,2022-01-02 22:00:00,-25.437544076719654,01
201390,Alcan Border CDP,2022-01-02 23:00:00,-26.26391605539299,01
201390,Alcan Border CDP,2022-01-03 00:00:00,-27.37441072545044,01
201390,Alcan Border CDP,2022-01-03 01:00:00,-27.134483355557236,01
201390,Alcan Border CDP,2022-01-03 02:00:00,-27.17186195611272,01
201390,Alcan Border CDP,2022-01-03 03:00:00,-27.456866028005003,01
201390,Alcan Border CDP,2022-01-03 04:00:00,-27.850448634334114,01
201390,Alcan Border CDP,2022-01-03 05:00:00,-28.216110872695552,01
201390,Alcan Border CDP,2022-01-03 06:00:00,-27.656820856802348,01
201390,Alcan Border CDP,2022-01-03 07:00:00,-28.12189031757662,01
201390,Alcan Border CDP,2022-01-03 08:00:00,-27.301636214215662,01
201390,Alcan Border CDP,2022-01-03 09:00:00,-27.225814848729613,01
201390,Alcan Border CDP,2022-01-03 10:00:00,-27.24630354149133,01
201390,Alcan Border CDP,2022-01-03 11:00:00,-27.26347422310716,01
201390,Alcan Border CDP,2022-01-03 12:00:00,-27.358518908449355,01
201390,Alcan Border CDP,2022-01-03 13:00:00,-27.7601180796852,01
201390,Alcan Border CDP,2022-01-03 14:00:00,-28.151014513226514,01
201390,Alcan Border CDP,2022-01-03 15:00:00,-27.907790513511472,01
201390,Alcan Border CDP,2022-01-03 16:00:00,-27.535692060864967,01
201390,Alcan Border CDP,2022-01-03 17:00:00,-27.008771969198186,01
201390,Alcan Border CDP,2022-01-03 18:00:00,-26.952478023885547,01
201390,Alcan Border CDP,2022-01-03 19:00:00,-27.494838808400026,01
201390,Alcan Border CDP,2022-01-03 20:00:00,-27.079777432622762,01
201390,Alcan Border CDP,2022-01-03 21:00:00,-26.995407521191105,01
201390,Alcan Border CDP,2022-01-03 22:00:00,-27.14517180791315,01
