BLOCK,FIPS,date,mean_2m_air_temperature,maximum_2m_air_temperature,minimum_2m_air_temperature,temperature_2m,temperature_2m_max,temperature_2m_min
1154,021580001001154,1.0,,,,264.7622666041056,268.13407745361326,261.83654632568357
3045,021580001003045,1.0,,,,265.11417631925394,268.13788301696707,261.9976705309784
1163,021580001001163,1.0,,,,264.84758561452236,268.1434524536133,261.9513900756836
4033,021580001004033,1.0,,,,265.35511359180435,268.3927085348746,262.5417966305231
1183,021580001001183,1.0,,,,265.24292252858476,268.37008514404295,262.6315612792969
1182,021580001001182,1.0,,,,265.24292252858476,268.37008514404295,262.6315612792969
2057,021580001002057,1.0,,,,264.35086523691814,267.95081481933596,260.99487762451173
3054,021580001003054,1.0,,,,265.1534042994182,268.170231628418,262.0427551269531
1123,021580001001123,1.0,,,,265.09674116587746,268.27437158212575,262.52711954299383
2024,021580001002024,1.0,,,,264.5420680363973,267.9593246459961,261.2418212890625
3061,021580001003061,1.0,,,,265.1534042994182,268.170231628418,262.0427551269531
1188,021580001001188,1.0,,,,264.7622666041056,268.13407745361326,261.83654632568357
3062,021580001003062,1.0,,,,265.1322224081209,268.2441260745365,261.9891955568061
1158,021580001001158,1.0,,,,264.7622666041056,268.13407745361326,261.83654632568357
3051,021580001003051,1.0,,,,265.14504034657193,268.1747223413555,262.0280768107124
3007,021580001003007,1.0,,,,265.11615374903096,268.2797070296439,261.94682071645633
3043,021580001003043,1.0,,,,265.01986381705694,268.0418434125862,261.9037980225558
4202,021580001004202,1.0,,,,264.92211360931395,268.1947677612305,261.9621292114258
3092,021580001003092,1.0,,,,265.15045019785566,268.1054626464844,262.22826232910154
1242,021580001001242,1.0,,,,264.99903231486604,268.12341357871423,262.23192344427787
3060,021580001003060,1.0,,,,265.1534042994182,268.170231628418,262.0427551269531
1157,021580001001157,1.0,,,,264.7622666041056,268.13407745361326,261.83654632568357
1185,021580001001185,1.0,,,,265.24292252858476,268.37008514404295,262.6315612792969
3101,021580001003101,1.0,,,,264.9744980494182,268.3021713256836,261.72167205810547
4024,021580001004024,1.0,,,,265.1752929557164,268.34781888632904,262.4060641239393
1203,021580001001203,1.0,,,,265.07500436161627,268.1351843310114,262.41949943743435
1181,021580001001181,1.0,,,,265.233749141488,268.35534485847717,262.62296920284143
1184,021580001001184,1.0,,,,265.24292252858476,268.37008514404295,262.6315612792969
1186,021580001001186,1.0,,,,265.24292252858476,268.37008514404295,262.6315612792969
3055,021580001003055,1.0,,,,265.1534042994182,268.170231628418,262.0427551269531
3021,021580001003021,1.0,,,,265.2465873547699,268.02417797112724,262.48814141961407
4187,021580001004187,1.0,,,,264.92211360931395,268.1947677612305,261.9621292114258
3094,021580001003094,1.0,,,,265.15045019785566,268.1054626464844,262.22826232910154
3056,021580001003056,1.0,,,,265.1534042994182,268.170231628418,262.0427551269531
3001,021580001003001,1.0,,,,264.9744980494182,268.3021713256836,261.72167205810547
1091,021580001001091,1.0,,,,264.6662629972161,268.0719337401561,261.7475428011888
3005,021580001003005,1.0,,,,264.96142027205326,268.2846604969191,261.6961845729662
1238,021580001001238,1.0,,,,265.25532990307795,268.1952534125989,262.6872961033455
3011,021580001003011,1.0,,,,265.1534042994182,268.170231628418,262.0427551269531
3009,021580001003009,1.0,,,,265.12294891902377,268.2801194859501,261.96214528891727
1152,021580001001152,1.0,,,,264.7622666041056,268.13407745361326,261.83654632568357
3052,021580001003052,1.0,,,,265.1534042994182,268.170231628418,262.0427551269531
3104,021580001003104,1.0,,,,264.9744980494182,268.3021713256836,261.72167205810547
1225,021580001001225,1.0,,,,265.1400209607076,268.10034246364216,262.49998601996333
4018,021580001004018,1.0,,,,264.8580612078548,268.26937705089256,261.70611933824
4199,021580001004199,1.0,,,,264.92211360931395,268.1947677612305,261.9621292114258
4037,021580001004037,1.0,,,,265.66801204681394,268.62720794677733,262.9241058349609
1008,021580001001008,1.0,,,,264.9986171440873,268.1205815673827,262.2279611012179
4200,021580001004200,1.0,,,,264.92211360931395,268.1947677612305,261.9621292114258
1223,021580001001223,1.0,,,,265.52587529735007,268.2344247179484,263.04471161696733
3102,021580001003102,2.0,,,,263.676767539978,266.00628051757815,261.7348037719727
3091,021580001003091,2.0,,,,263.40343583424885,266.1358108520508,261.11388092041017
3000,021580001003000,2.0,,,,263.4765159230635,265.64494351288977,261.5607096976135
1151,021580001001151,2.0,,,,263.6619210256344,266.0478891126845,261.7635170743428
4194,021580001004194,2.0,,,,264.7405289332072,267.2567825317383,262.67358856201173
4190,021580001004190,2.0,,,,264.7405289332072,267.2567825317383,262.67358856201173
2058,021580001002058,2.0,,,,263.2446467717489,265.6159927368164,261.24436645507814
3103,021580001003103,2.0,,,,263.676767539978,266.00628051757815,261.7348037719727
4188,021580001004188,2.0,,,,263.9989273707072,266.5466369628906,261.83094329833983
3047,021580001003047,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
3059,021580001003059,2.0,,,,263.5376643498738,266.0363372802734,261.4916564941406
1155,021580001001155,2.0,,,,263.63392086029046,266.0337905883789,261.7167602539063
1161,021580001001161,2.0,,,,263.63392086029046,266.0337905883789,261.7167602539063
1109,021580001001109,2.0,,,,264.00166642251304,266.17574458275357,262.0977371002808
2071,021580001002071,2.0,,,,263.5733739852905,265.84481048583984,261.5053436279297
1180,021580001001180,2.0,,,,264.2358716354922,266.50996504250963,262.6652203126263
2055,021580001002055,2.0,,,,263.2455465379054,265.6141668638892,261.2476648945712
1000,021580001001000,2.0,,,,263.3729631719408,265.6626266619504,261.29380752823636
3053,021580001003053,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
2036,021580001002036,2.0,,,,263.59249356468024,265.8525956957142,261.56026923498376
4004,021580001004004,2.0,,,,264.0011114810115,266.6461737913797,261.88725691928073
3010,021580001003010,2.0,,,,263.5670144919193,266.0125590931285,261.55946433327415
2026,021580001002026,2.0,,,,263.05306757156455,265.1800747047036,261.07179656917765
4192,021580001004192,2.0,,,,264.7405289332072,267.2567825317383,262.67358856201173
4021,021580001004021,2.0,,,,263.9989273707072,266.5466369628906,261.83094329833983
4198,021580001004198,2.0,,,,263.9989273707072,266.5466369628906,261.83094329833983
3033,021580001003033,2.0,,,,263.41420724522715,266.14602800200254,261.1260332717171
2018,021580001002018,2.0,,,,263.24923467983604,265.6066826098361,261.2611851997221
4016,021580001004016,2.0,,,,263.74920794704286,266.48950993228544,261.5126815751899
2059,021580001002059,2.0,,,,263.2446467717489,265.6159927368164,261.24436645507814
4195,021580001004195,2.0,,,,264.7405289332072,267.2567825317383,262.67358856201173
2053,021580001002053,2.0,,,,263.4559788439163,265.71060577228184,261.6154133450297
2056,021580001002056,2.0,,,,263.2446467717489,265.6159927368164,261.24436645507814
4201,021580001004201,2.0,,,,263.9989273707072,266.5466369628906,261.83094329833983
3064,021580001003064,2.0,,,,263.4214696884155,266.0108154296875,261.2692932128906
1162,021580001001162,2.0,,,,263.654801665412,266.04430440266924,261.7516286214193
4045,021580001004045,2.0,,,,264.7405289332072,267.2567825317383,262.67358856201173
2032,021580001002032,2.0,,,,263.81503436062076,266.39469163327004,261.6775039239418
4191,021580001004191,2.0,,,,264.7405289332072,267.2567825317383,262.67358856201173
4193,021580001004193,2.0,,,,264.7405289332072,267.2567825317383,262.67358856201173
4084,021580001004084,2.0,,,,265.249095088984,267.6351659348786,263.2587196610817
3089,021580001003089,2.0,,,,263.4266637753216,266.15784356043883,261.14008678151987
4197,021580001004197,2.0,,,,263.9989273707072,266.5466369628906,261.83094329833983
2063,021580001002063,2.0,,,,263.82103696079207,266.13677967727483,261.56218887232046
1210,021580001001210,2.0,,,,263.7951568855135,266.3066567073727,261.78867157173687
1220,021580001001220,2.0,,,,263.91573905753023,266.33320687760244,261.9961639769052
3095,021580001003095,2.0,,,,263.676767539978,266.00628051757815,261.7348037719727
3090,021580001003090,2.0,,,,263.40343583424885,266.1358108520508,261.11388092041017
1015,021580001001015,2.0,,,,263.7231109574316,265.79591088384177,261.8428537514227
1160,021580001001160,2.0,,,,263.63392086029046,266.0337905883789,261.7167602539063
3058,021580001003058,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
3097,021580001003097,2.0,,,,263.676767539978,266.00628051757815,261.7348037719727
1168,021580001001168,2.0,,,,264.2117557558852,266.49668438425886,262.63044843904504
2042,021580001002042,2.0,,,,263.5656111912621,265.813687327665,261.41256465683716
3018,021580001003018,2.0,,,,263.2154782400217,265.93068906552907,260.8890106586806
1154,021580001001154,2.0,,,,263.63392086029046,266.0337905883789,261.7167602539063
3045,021580001003045,2.0,,,,263.48137009226525,265.96434419366506,261.41376581875284
1163,021580001001163,2.0,,,,263.7592056910197,266.0968734741211,261.92597045898435
4033,021580001004033,2.0,,,,264.3430337782085,266.96558035866127,262.1768757188786
1183,021580001001183,2.0,,,,264.2427668889364,266.5104507446289,262.6782989501953
1182,021580001001182,2.0,,,,264.2427668889364,266.5104507446289,262.6782989501953
2057,021580001002057,2.0,,,,263.2446467717489,265.6159927368164,261.24436645507814
3054,021580001003054,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
1123,021580001001123,2.0,,,,264.07006532877307,266.15772635931245,262.36568935507165
2024,021580001002024,2.0,,,,263.6021988550822,265.8565475463867,261.58815002441406
3061,021580001003061,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
1188,021580001001188,2.0,,,,263.63392086029046,266.0337905883789,261.7167602539063
3062,021580001003062,2.0,,,,263.5481063971033,266.0240490704452,261.5172552551468
1158,021580001001158,2.0,,,,263.63392086029046,266.0337905883789,261.7167602539063
3051,021580001003051,2.0,,,,263.5896648396073,265.9984958457554,261.6131388573263
3007,021580001003007,2.0,,,,263.5897346902145,266.02889601175406,261.598382014626
3043,021580001003043,2.0,,,,263.2319275985964,265.8745630433367,260.9593643371995
4202,021580001004202,2.0,,,,263.9989273707072,266.5466369628906,261.83094329833983
3092,021580001003092,2.0,,,,263.40343583424885,266.1358108520508,261.11388092041017
1242,021580001001242,2.0,,,,263.70393474333906,265.7834893288761,261.80045812244794
3060,021580001003060,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
1157,021580001001157,2.0,,,,263.63392086029046,266.0337905883789,261.7167602539063
1185,021580001001185,2.0,,,,264.2427668889364,266.5104507446289,262.6782989501953
3101,021580001003101,2.0,,,,263.676767539978,266.00628051757815,261.7348037719727
4024,021580001004024,2.0,,,,264.1022293987227,266.5576655386798,262.1656357381799
1203,021580001001203,2.0,,,,263.790797477757,266.37605121631054,261.73738530994484
1181,021580001001181,2.0,,,,264.22942421000494,266.504526692052,262.65772646011845
1184,021580001001184,2.0,,,,264.2427668889364,266.5104507446289,262.6782989501953
1186,021580001001186,2.0,,,,264.2427668889364,266.5104507446289,262.6782989501953
3055,021580001003055,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
3021,021580001003021,2.0,,,,263.7278653298387,266.2438739103097,261.69361086808976
4187,021580001004187,2.0,,,,263.9989273707072,266.5466369628906,261.83094329833983
3094,021580001003094,2.0,,,,263.40343583424885,266.1358108520508,261.11388092041017
3056,021580001003056,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
3001,021580001003001,2.0,,,,263.676767539978,266.00628051757815,261.7348037719727
1091,021580001001091,2.0,,,,263.4969192775924,265.86801566236306,261.53668895031257
3005,021580001003005,2.0,,,,263.63877265764324,265.96579100982007,261.70543254147407
1238,021580001001238,2.0,,,,264.1019615302602,266.4040766624732,262.23316280085766
3011,021580001003011,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
3009,021580001003009,2.0,,,,263.54934858763596,266.0342874292519,261.51529784345144
1152,021580001001152,2.0,,,,263.63392086029046,266.0337905883789,261.7167602539063
3052,021580001003052,2.0,,,,263.5780207951864,266.0036422729492,261.5848922729492
3104,021580001003104,2.0,,,,263.676767539978,266.00628051757815,261.7348037719727
1225,021580001001225,2.0,,,,263.67059400571895,266.40176163216734,261.5040907177606
4018,021580001004018,2.0,,,,263.90098818038854,266.595464048353,261.551773776158
4199,021580001004199,2.0,,,,263.9989273707072,266.5466369628906,261.83094329833983
4037,021580001004037,2.0,,,,264.7405289332072,267.2567825317383,262.67358856201173
1008,021580001001008,2.0,,,,263.70203805927946,265.7822607357249,261.7962648487764
4200,021580001004200,2.0,,,,263.9989273707072,266.5466369628906,261.83094329833983
1223,021580001001223,2.0,,,,264.14458750949825,266.60860067301275,262.2551601944234
3102,021580001003102,3.0,,,,262.5561894098918,264.67406158447267,260.15999908447264
3091,021580001003091,3.0,,,,262.1274215062459,264.2969711303711,259.7566375732422
3000,021580001003000,3.0,,,,262.3548665738816,264.46590778757854,259.9630996556361
1151,021580001001151,3.0,,,,262.2356813855449,265.1708872283451,259.1908562118288
4194,021580001004194,3.0,,,,263.5163212458293,265.77171325683594,261.20574645996095
4190,021580001004190,3.0,,,,263.5163212458293,265.77171325683594,261.20574645996095
2058,021580001002058,3.0,,,,262.45714969635003,264.6872360229492,259.86393585205076
3103,021580001003103,3.0,,,,262.5561894098918,264.67406158447267,260.15999908447264
4188,021580001004188,3.0,,,,262.74231408437095,265.0546127319336,260.20853424072266
3047,021580001003047,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
3059,021580001003059,3.0,,,,262.3326298395792,264.54203033447266,259.9173156738281
1155,021580001001155,3.0,,,,262.2011845270793,265.1542999267578,259.14786529541016
1161,021580001001161,3.0,,,,262.2011845270793,265.1542999267578,259.14786529541016
1109,021580001001109,3.0,,,,262.4625844666103,265.0008481635888,259.51578266326635
2071,021580001002071,3.0,,,,262.7164107640584,265.0078460693359,260.0380569458008
1180,021580001001180,3.0,,,,263.01848742809904,265.61438506186084,260.05065227111174
2055,021580001002055,3.0,,,,262.46032677968344,264.68991748420564,259.86696892563185
1000,021580001001000,3.0,,,,261.9930950273178,264.2696764167489,259.2824302932099
3053,021580001003053,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
2036,021580001002036,3.0,,,,262.7616726706601,265.03297897776014,260.1816390087757
4004,021580001004004,3.0,,,,262.692929089382,264.8432721570575,260.51442345912295
3010,021580001003010,3.0,,,,262.38674915776113,264.553703585538,259.99292713512074
2026,021580001002026,3.0,,,,262.09328235367593,264.3833913350509,259.51740033747785
4192,021580001004192,3.0,,,,263.5163212458293,265.77171325683594,261.20574645996095
4021,021580001004021,3.0,,,,262.74231408437095,265.0546127319336,260.20853424072266
4198,021580001004198,3.0,,,,262.74231408437095,265.0546127319336,260.20853424072266
3033,021580001003033,3.0,,,,262.1382621998525,264.30976549220986,259.76606548707696
2018,021580001002018,3.0,,,,262.4733496458745,264.7009087952526,259.8794014957752
4016,021580001004016,3.0,,,,262.4001699090204,264.81098778159816,259.8923466468939
2059,021580001002059,3.0,,,,262.45714969635003,264.6872360229492,259.86393585205076
4195,021580001004195,3.0,,,,263.5163212458293,265.77171325683594,261.20574645996095
2053,021580001002053,3.0,,,,262.6987906147689,264.88386786938133,260.1850168043701
2056,021580001002056,3.0,,,,262.45714969635003,264.6872360229492,259.86393585205076
4201,021580001004201,3.0,,,,262.74231408437095,265.0546127319336,260.20853424072266
3064,021580001003064,3.0,,,,262.1675907770792,264.40335845947266,259.7660400390625
1162,021580001001162,3.0,,,,262.22691016727026,265.1666697184245,259.1799252827962
4045,021580001004045,3.0,,,,263.5163212458293,265.77171325683594,261.20574645996095
2032,021580001002032,3.0,,,,262.91348445207717,265.2049417612704,260.19994803687837
4191,021580001004191,3.0,,,,263.5163212458293,265.77171325683594,261.20574645996095
4193,021580001004193,3.0,,,,263.5163212458293,265.77171325683594,261.20574645996095
4084,021580001004084,3.0,,,,264.20621251224185,266.3611906936695,262.0329272935721
3089,021580001003089,3.0,,,,262.15079885140426,264.32456145103146,259.77696833839775
4197,021580001004197,3.0,,,,262.74231408437095,265.0546127319336,260.20853424072266
2063,021580001002063,3.0,,,,262.96922843104903,265.22249796557327,260.3349189391668
1210,021580001001210,3.0,,,,262.4369444479873,265.1765225092896,259.54218639555245
1220,021580001001220,3.0,,,,262.5665101242209,265.3193611240549,259.6881128929933
3095,021580001003095,3.0,,,,262.5561894098918,264.67406158447267,260.15999908447264
3090,021580001003090,3.0,,,,262.1274215062459,264.2969711303711,259.7566375732422
1015,021580001001015,3.0,,,,262.3243473600941,264.71754010097584,259.3454900135068
1160,021580001001160,3.0,,,,262.2011845270793,265.1542999267578,259.14786529541016
3058,021580001003058,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
3097,021580001003097,3.0,,,,262.5561894098918,264.67406158447267,260.15999908447264
1168,021580001001168,3.0,,,,262.9872516623889,265.5887607997955,260.0150854578373
2042,021580001002042,3.0,,,,262.69058837474745,264.96330799117055,259.96702328008087
3018,021580001003018,3.0,,,,261.9418347801852,264.1698957286574,259.5273676732571
1154,021580001001154,3.0,,,,262.2011845270793,265.1542999267578,259.14786529541016
3045,021580001003045,3.0,,,,262.28835872701126,264.4737584755181,259.8918706681876
1163,021580001001163,3.0,,,,262.3555383682251,265.2285186767578,259.34022521972656
4033,021580001004033,3.0,,,,263.02747758496474,265.40055625631305,260.64557190959744
1183,021580001001183,3.0,,,,263.02602990468347,265.6221618652344,260.05694274902345
1182,021580001001182,3.0,,,,263.02602990468347,265.6221618652344,260.05694274902345
2057,021580001002057,3.0,,,,262.45714969635003,264.6872360229492,259.86393585205076
3054,021580001003054,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
1123,021580001001123,3.0,,,,262.7011076784702,265.1729083586228,259.60222194807284
2024,021580001002024,3.0,,,,262.784648068746,265.0457366943359,260.2545227050781
3061,021580001003061,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
1188,021580001001188,3.0,,,,262.2011845270793,265.1542999267578,259.14786529541016
3062,021580001003062,3.0,,,,262.35345879497515,264.54322511503335,259.9489537344578
1158,021580001001158,3.0,,,,262.2011845270793,265.1542999267578,259.14786529541016
3051,021580001003051,3.0,,,,262.42308510291826,264.56544722725283,260.03477567464586
3007,021580001003007,3.0,,,,262.4149501520793,264.5939429887471,260.00322974476063
3043,021580001003043,3.0,,,,261.97839861155245,264.23822588579134,259.5530645054585
4202,021580001004202,3.0,,,,262.74231408437095,265.0546127319336,260.20853424072266
3092,021580001003092,3.0,,,,262.1274215062459,264.2969711303711,259.7566375732422
1242,021580001001242,3.0,,,,262.32049632716337,264.6590459591269,259.3853863637779
3060,021580001003060,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
1157,021580001001157,3.0,,,,262.2011845270793,265.1542999267578,259.14786529541016
1185,021580001001185,3.0,,,,263.02602990468347,265.6221618652344,260.05694274902345
3101,021580001003101,3.0,,,,262.5561894098918,264.67406158447267,260.15999908447264
4024,021580001004024,3.0,,,,262.76015622029695,265.22996138258844,259.9831793680973
1203,021580001001203,3.0,,,,262.48683088178456,265.16142705705346,259.65076061031857
1181,021580001001181,3.0,,,,263.0093480120423,265.60779694587956,260.0389375748173
1184,021580001001184,3.0,,,,263.02602990468347,265.6221618652344,260.05694274902345
1186,021580001001186,3.0,,,,263.02602990468347,265.6221618652344,260.05694274902345
3055,021580001003055,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
3021,021580001003021,3.0,,,,262.44477089120625,264.5789669372259,260.0290811996159
4187,021580001004187,3.0,,,,262.74231408437095,265.0546127319336,260.20853424072266
3094,021580001003094,3.0,,,,262.1274215062459,264.2969711303711,259.7566375732422
3056,021580001003056,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
3001,021580001003001,3.0,,,,262.5561894098918,264.67406158447267,260.15999908447264
1091,021580001001091,3.0,,,,262.0628409676239,264.9733669878095,258.98984661141964
3005,021580001003005,3.0,,,,262.53519878940307,264.63209432726325,260.14835789307307
1238,021580001001238,3.0,,,,262.70699171802056,264.97174956390296,260.067516232573
3011,021580001003011,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
3009,021580001003009,3.0,,,,262.3518159942373,264.55350607685074,259.93871378090677
1152,021580001001152,3.0,,,,262.2011845270793,265.1542999267578,259.14786529541016
3052,021580001003052,3.0,,,,262.4070439020793,264.5580810546875,260.02128143310546
3104,021580001003104,3.0,,,,262.5561894098918,264.67406158447267,260.15999908447264
1225,021580001001225,3.0,,,,262.3458761867299,264.8346709387337,259.8019912955841
4018,021580001004018,3.0,,,,262.8513739094279,265.23643849687846,260.1923740066894
4199,021580001004199,3.0,,,,262.74231408437095,265.0546127319336,260.20853424072266
4037,021580001004037,3.0,,,,263.5163212458293,265.77171325683594,261.20574645996095
1008,021580001001008,3.0,,,,262.3201154285805,264.6532604111615,259.38933243839034
4200,021580001004200,3.0,,,,262.74231408437095,265.0546127319336,260.20853424072266
1223,021580001001223,3.0,,,,262.92836783876834,265.04555633296974,260.5212942563277
3102,021580001003102,4.0,,,,262.5339109420776,264.8186538696289,260.3426284790039
3091,021580001003091,4.0,,,,262.42167135874433,264.7554077148437,260.20833892822264
3000,021580001003000,4.0,,,,262.1449578653351,264.2614763088258,260.26147294385873
1151,021580001001151,4.0,,,,262.57468139305314,265.33467393566315,260.5821368824793
4194,021580001004194,4.0,,,,264.59952780405683,266.7536361694336,262.4596237182617
4190,021580001004190,4.0,,,,264.59952780405683,266.7536361694336,262.4596237182617
2058,021580001002058,4.0,,,,262.00215638478596,264.42206115722655,259.8085189819336
3103,021580001003103,4.0,,,,262.5339109420776,264.8186538696289,260.3426284790039
4188,021580001004188,4.0,,,,263.6808429082235,266.1577743530273,261.4337158203125
3047,021580001003047,4.0,,,,262.5228839238484,264.67777557373046,260.4188232421875
3059,021580001003059,4.0,,,,262.5289548873901,264.7457107543945,260.30696258544924
1155,021580001001155,4.0,,,,262.54558086395264,265.3002334594727,260.5524154663086
1161,021580001001161,4.0,,,,262.54558086395264,265.3002334594727,260.5524154663086
1109,021580001001109,4.0,,,,262.6245318408787,264.69074907262916,261.0006261549533
2071,021580001002071,4.0,,,,261.9680092493693,264.51773529052736,259.95631103515626
1180,021580001001180,4.0,,,,263.034616887669,265.76774324938526,261.1509154874892
2055,021580001002055,4.0,,,,262.0008986785785,264.4216526950136,259.80866636315176
1000,021580001001000,4.0,,,,262.2771932802084,264.4323200387336,260.4933627069625
3053,021580001003053,4.0,,,,262.5228839238484,264.67777557373046,260.4188232421875
2036,021580001002036,4.0,,,,262.09089384135365,264.6332078067213,260.0990429192058
4004,021580001004004,4.0,,,,263.14107743156165,265.6030313064217,260.97152115263765
3010,021580001003010,4.0,,,,262.52453964117797,264.69630335027523,260.3883157903498
2026,021580001002026,4.0,,,,261.1909838477097,263.56680417788226,259.2624966572907
4192,021580001004192,4.0,,,,264.59952780405683,266.7536361694336,262.4596237182617
4021,021580001004021,4.0,,,,263.6808429082235,266.1577743530273,261.4337158203125
4198,021580001004198,4.0,,,,263.6808429082235,266.1577743530273,261.4337158203125
3033,021580001003033,4.0,,,,262.4326343158126,264.7665418407585,260.2249642118623
2018,021580001002018,4.0,,,,261.9957433401975,264.4199784081957,259.8092704788393
4016,021580001004016,4.0,,,,263.1712977275638,265.78466265794515,260.9364944542348
2059,021580001002059,4.0,,,,262.00215638478596,264.42206115722655,259.8085189819336
4195,021580001004195,4.0,,,,264.59952780405683,266.7536361694336,262.4596237182617
2053,021580001002053,4.0,,,,262.109781271227,264.6195383517718,260.00217650796907
