BLOCK,FIPS,date,mean_2m_air_temperature,maximum_2m_air_temperature,minimum_2m_air_temperature,temperature_2m,temperature_2m_max,temperature_2m_min
2114,020680001002114,1.0,,,,261.69149604648067,264.04849868121426,258.6999550630808
2031,020680001002031,1.0,,,,261.6652451197306,265.23319244384766,258.3642318725586
2143,020680001002143,1.0,,,,258.6335476786239,261.1708088849339,255.83299282981878
2080,020680001002080,1.0,,,,262.2897217906521,265.3735793404925,259.03770057524576
2030,020680001002030,1.0,,,,261.788746044653,265.2542002179491,258.5272924018856
1068,020680001001068,1.0,,,,261.4289775846201,265.0875710883143,257.8142801262474
2013,020680001002013,1.0,,,,261.6132531284854,265.21386270122355,258.14946384930676
2104,020680001002104,1.0,,,,263.1090846379598,265.6366821289063,260.1407135009766
2095,020680001002095,1.0,,,,263.1090846379598,265.6366821289063,260.1407135009766
2069,020680001002069,1.0,,,,263.0780269695413,265.6571718786554,260.15815253807637
1030,020680001001030,1.0,,,,261.26564388275153,264.66004943847656,257.3896423339844
2117,020680001002117,1.0,,,,259.0177028758163,261.6258145244173,256.19787761201417
2101,020680001002101,1.0,,,,261.56759399844697,264.1690612352779,258.53438685313876
2038,020680001002038,1.0,,,,262.7253525416056,265.62123413085936,259.699560546875
2100,020680001002100,1.0,,,,262.76026693837514,265.30281145324375,259.7747333385643
2024,020680001002024,1.0,,,,261.3598188819635,265.03196687314585,257.8484077238929
2039,020680001002039,1.0,,,,262.4023217118112,265.50980891148544,259.28777988900106
1032,020680001001032,1.0,,,,261.1921524683635,264.6478099822998,257.3317481040955
1012,020680001001012,1.0,,,,261.26564388275153,264.66004943847656,257.3896423339844
2173,020680001002173,1.0,,,,258.59012304941814,260.9486572265625,255.9426055908203
2000,020680001002000,2.0,,,,262.2168136671521,265.1182262723902,259.5265163097081
2020,020680001002020,2.0,,,,261.2466208167498,265.9058237487432,257.0973407369264
2097,020680001002097,2.0,,,,261.2510595321655,264.2006118774414,258.4047317504883
2021,020680001002021,2.0,,,,261.1481379826863,265.9316909790039,256.9444641113281
2145,020680001002145,2.0,,,,258.55585282643636,261.45628051757814,255.4119140625
1067,020680001001067,2.0,,,,260.9168080816998,265.66008571001305,256.7386555244142
2156,020680001002156,2.0,,,,259.69388177415647,262.309660179825,256.9163437081676
2081,020680001002081,2.0,,,,261.23250960651495,265.1995557798092,258.0819485913421
2032,020680001002032,2.0,,,,261.2333300742898,265.18716253026946,257.6604736466447
2200,020680001002200,2.0,,,,260.7845719019572,263.46645202636716,257.9866119384766
2015,020680001002015,2.0,,,,261.3692642847697,265.9927490234375,257.26427307128904
1016,020680001001016,2.0,,,,260.113779258728,265.1188534467648,255.90557955228363
2174,020680001002174,2.0,,,,258.62430985768634,261.3662139892578,255.52474365234374
2171,020680001002171,2.0,,,,258.55585282643636,261.45628051757814,255.4119140625
2073,020680001002073,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2014,020680001002014,2.0,,,,261.2985170224188,265.9292939826184,257.170597741959
2074,020680001002074,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
1014,020680001001014,2.0,,,,260.2677022933959,265.2263731956482,256.0696326255798
2161,020680001002161,2.0,,,,258.54475830320325,261.13519902683436,255.60469964175002
2090,020680001002090,2.0,,,,261.2844166801167,264.2331593965569,258.4320348077004
2157,020680001002157,2.0,,,,258.6372365558666,261.38498516731914,255.57148348178058
2092,020680001002092,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2183,020680001002183,2.0,,,,258.51665733144006,261.006091306558,256.06920948497924
2088,020680001002088,2.0,,,,262.18473991514213,265.0738861255988,259.1427136725744
2177,020680001002177,2.0,,,,258.62430985768634,261.3662139892578,255.52474365234374
2124,020680001002124,2.0,,,,261.3862320582072,264.1330535888672,258.4449127197266
2155,020680001002155,2.0,,,,259.88316402435305,262.4750503540039,257.09357299804685
2012,020680001002012,2.0,,,,261.40871740976974,265.9499771118164,257.38787231445315
2019,020680001002019,2.0,,,,261.2665217717489,265.90059661865234,257.1282333374023
2123,020680001002123,2.0,,,,259.88316402435305,262.4750503540039,257.09357299804685
2189,020680001002189,2.0,,,,262.06477089428597,265.09399953158197,259.1667742744699
2002,020680001002002,2.0,,,,261.6941455951981,265.4338302844149,258.6273255016113
2144,020680001002144,2.0,,,,258.55585282643636,261.45628051757814,255.4119140625
2023,020680001002023,2.0,,,,261.50480315731517,265.42621626510135,257.990582598056
2079,020680001002079,2.0,,,,261.99894378359136,265.3914783415135,258.9707812083317
2098,020680001002098,2.0,,,,261.2510595321655,264.2006118774414,258.4047317504883
2102,020680001002102,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2191,020680001002191,2.0,,,,261.8518563969633,264.8566820159169,258.9060609551088
2008,020680001002008,2.0,,,,262.0125569815773,266.5327421458269,258.07921902805424
2152,020680001002152,2.0,,,,259.3046060951658,261.969520667087,256.55185600748194
2096,020680001002096,2.0,,,,261.9669466111277,264.92677446707523,259.02905500376977
2125,020680001002125,2.0,,,,260.9448247368729,263.6461463097681,258.0480635862713
1035,020680001001035,2.0,,,,260.507822227478,265.39410400390625,256.3255554199219
2103,020680001002103,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2094,020680001002094,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2068,020680001002068,2.0,,,,262.33774569763983,265.29815253825393,259.3610767199561
2010,020680001002010,2.0,,,,261.35694043523097,265.6296861855232,257.7526500456409
2113,020680001002113,2.0,,,,261.47979136432616,264.14001110018046,258.633611520285
2072,020680001002072,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2134,020680001002134,2.0,,,,260.87897596392025,263.58935897276575,258.0612169796659
1017,020680001001017,2.0,,,,259.7394384384155,264.8573654174805,255.50660247802733
2172,020680001002172,2.0,,,,258.55585282643636,261.45628051757814,255.4119140625
2070,020680001002070,2.0,,,,262.1386851825441,265.26717709898423,259.2199081802702
2160,020680001002160,2.0,,,,258.6239919203589,261.36529071025666,255.5250632060439
2176,020680001002176,2.0,,,,258.62430985768634,261.3662139892578,255.52474365234374
1033,020680001001033,2.0,,,,260.267702293396,265.2263731956482,256.0696326255798
2026,020680001002026,2.0,,,,261.2665217717489,265.90059661865234,257.1282333374023
2136,020680001002136,2.0,,,,261.19427810074296,264.16695493930865,258.3224564273468
2077,020680001002077,2.0,,,,262.08610384621807,265.29414645465437,259.15370714553103
2099,020680001002099,2.0,,,,261.2510595321655,264.2006118774414,258.4047317504883
2154,020680001002154,2.0,,,,259.88316402435305,262.4750503540039,257.09357299804685
2142,020680001002142,2.0,,,,259.8981465166672,262.4937472471659,257.264325066443
2007,020680001002007,2.0,,,,262.1306416477334,266.67421624321656,258.2165116842437
1018,020680001001018,2.0,,,,259.7394384384155,264.8573654174805,255.50660247802733
2178,020680001002178,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2194,020680001002194,2.0,,,,261.8194479957339,266.23069510888007,257.6954686299616
2018,020680001002018,2.0,,,,261.2665217717489,265.90059661865234,257.1282333374023
2093,020680001002093,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2141,020680001002141,2.0,,,,260.00577958424884,262.58539123535155,257.37350006103514
2122,020680001002122,2.0,,,,259.88316402435305,262.4750503540039,257.09357299804685
2067,020680001002067,2.0,,,,261.3394911221775,264.3724567415383,258.33150412157664
1054,020680001001054,2.0,,,,260.3137481436514,265.3215701003516,256.0936673051725
2027,020680001002027,2.0,,,,261.0994969866229,265.74389325945094,256.99594205567047
1011,020680001001011,2.0,,,,259.81777432976963,264.91169335229375,255.5894296969261
2147,020680001002147,2.0,,,,258.8319351832072,261.5565124511719,256.1092834472656
2062,020680001002062,2.0,,,,260.39942941933464,263.2662244064687,257.5412016068595
2121,020680001002121,2.0,,,,259.7375065943126,262.1103011375222,257.2931561364869
2091,020680001002091,2.0,,,,262.1478048052799,265.10732194449156,259.1905339219188
2140,020680001002140,2.0,,,,260.00577958424884,262.58539123535155,257.37350006103514
2169,020680001002169,2.0,,,,258.70421539702096,261.29725440056086,255.9510975871453
2028,020680001002028,2.0,,,,261.1481379826863,265.9316909790039,256.9444641113281
2133,020680001002133,2.0,,,,261.100740234216,263.87807927479065,258.2364714356256
2175,020680001002175,2.0,,,,258.62430985768634,261.3662139892578,255.52474365234374
1041,020680001001041,2.0,,,,260.50792804977874,265.39413382774376,256.32470564902445
2170,020680001002170,2.0,,,,258.62430985768634,261.3662139892578,255.52474365234374
2071,020680001002071,2.0,,,,261.8067715203447,265.16587732809967,258.79445739481656
1013,020680001001013,2.0,,,,260.25169429779055,265.2151911417643,256.05257110595704
2179,020680001002179,2.0,,,,258.36210963732077,260.8988554691943,255.7735900828369
1065,020680001001065,2.0,,,,260.6587065076015,265.496858299299,256.48753775223247
2196,020680001002196,2.0,,,,258.8319351832072,261.5565124511719,256.1092834472656
1020,020680001001020,2.0,,,,259.7394384384155,264.8573654174805,255.50660247802733
2114,020680001002114,2.0,,,,261.5155731380457,264.304677382481,258.5604528127955
2031,020680001002031,2.0,,,,261.4703547795613,265.4536987304688,257.89818572998047
2143,020680001002143,2.0,,,,258.671756078372,261.49687032801853,255.60138262568648
2080,020680001002080,2.0,,,,261.70881144535855,265.3441827475641,258.59215413477824
2030,020680001002030,2.0,,,,261.4858119833525,265.27094185428155,258.06821595903705
1068,020680001001068,2.0,,,,261.264755681207,265.91925122234136,257.14937857242586
2013,020680001002013,2.0,,,,261.4440577221758,265.7207764854224,257.6572677080975
2104,020680001002104,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2095,020680001002095,2.0,,,,262.34130204518635,265.30296936035154,259.36009216308594
2069,020680001002069,2.0,,,,262.2890524196713,265.23220092518415,259.374557208218
1030,020680001001030,2.0,,,,260.507822227478,265.39410400390625,256.3255554199219
2117,020680001002117,2.0,,,,258.97455524547087,261.26285632463987,256.67249399796833
2101,020680001002101,2.0,,,,261.2019129869179,264.23104806654294,258.2614391096369
2038,020680001002038,2.0,,,,262.02027339935296,265.3279113769531,259.0708251953125
2100,020680001002100,2.0,,,,262.0858667221297,265.0607282700491,259.1162717266019
2024,020680001002024,2.0,,,,261.2791608050949,265.7546018444068,257.26760429116865
2039,020680001002039,2.0,,,,261.85097982237096,265.36036646401783,258.7185934774037
1032,020680001001032,2.0,,,,260.267702293396,265.2263731956482,256.0696326255798
1012,020680001001012,2.0,,,,260.507822227478,265.39410400390625,256.3255554199219
2173,020680001002173,2.0,,,,258.62430985768634,261.3662139892578,255.52474365234374
2000,020680001002000,3.0,,,,259.4210279051768,262.69554612653735,256.51067685863603
2020,020680001002020,3.0,,,,259.3472261730403,264.11525143558794,255.30921934232666
2097,020680001002097,3.0,,,,258.6484013239542,261.5431182861328,256.00555114746095
2021,020680001002021,3.0,,,,259.3563114802042,264.2603988647461,255.22612762451172
2145,020680001002145,3.0,,,,256.35988407135005,258.9595321655273,253.45924377441406
1067,020680001001067,3.0,,,,259.0207266685163,263.8534096021677,255.0204437379072
2156,020680001002156,3.0,,,,257.91540421771793,260.34600851201134,255.25883034838128
2081,020680001002081,3.0,,,,258.30362205879754,262.32793068047937,254.93915372568546
2032,020680001002032,3.0,,,,258.9808765971705,263.18367156575334,255.3744529463509
2200,020680001002200,3.0,,,,258.54364871978765,261.0427764892578,256.0142456054688
2015,020680001002015,3.0,,,,259.3228560765584,263.91775665283205,255.3835708618164
1016,020680001001016,3.0,,,,258.6057649808052,263.5677264482547,254.48453001364683
2174,020680001002174,3.0,,,,256.5991093317668,259.12547607421874,253.64738922119142
2171,020680001002171,3.0,,,,256.35988407135005,258.9595321655273,253.45924377441406
2073,020680001002073,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2014,020680001002014,3.0,,,,259.33837284245544,264.03355240960184,255.3439352334353
2074,020680001002074,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
1014,020680001001014,3.0,,,,258.7444487889607,263.76484603881835,254.60162715911866
2161,020680001002161,3.0,,,,256.6795511730133,259.1358928629329,253.79103756859183
2090,020680001002090,3.0,,,,258.66701807717453,261.57246347945073,256.01802057964295
2157,020680001002157,3.0,,,,256.6218953710366,259.1509987963484,253.6968781840699
2092,020680001002092,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2183,020680001002183,3.0,,,,257.4613412379039,259.59464378006334,255.01949287208708
2088,020680001002088,3.0,,,,259.0503715506106,262.43398685419993,256.15630871405796
2177,020680001002177,3.0,,,,256.5991093317668,259.12547607421874,253.64738922119142
2124,020680001002124,3.0,,,,258.95003706614176,261.49882354736326,256.4038513183594
2155,020680001002155,3.0,,,,258.1153202692668,260.52368316650393,255.4715148925781
2012,020680001002012,3.0,,,,259.21780236562097,263.69622192382815,255.42768402099608
2019,020680001002019,3.0,,,,259.3453902562459,264.085920715332,255.32601013183594
2123,020680001002123,3.0,,,,258.1153202692668,260.52368316650393,255.4715148925781
2189,020680001002189,3.0,,,,259.1370370077299,262.80098835202847,255.99631924652894
2002,020680001002002,3.0,,,,258.635554841011,262.4451147053297,255.44373340635917
2144,020680001002144,3.0,,,,256.35988407135005,258.9595321655273,253.45924377441406
2023,020680001002023,3.0,,,,258.8496536828069,262.86703146162006,255.4533480748082
2079,020680001002079,3.0,,,,259.156275720534,262.9033742776907,256.00700628198194
2098,020680001002098,3.0,,,,258.6484013239542,261.5431182861328,256.00555114746095
2102,020680001002102,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2191,020680001002191,3.0,,,,259.019878827993,262.63881787326665,255.88495698059162
2008,020680001002008,3.0,,,,259.1491685974241,262.6679768487396,255.51535801552228
2152,020680001002152,3.0,,,,257.50425918627957,259.98060487963085,254.82142578315143
2096,020680001002096,3.0,,,,259.04989156950757,262.2550723141929,256.1844770089348
2125,020680001002125,3.0,,,,258.704905044781,261.2124532076679,256.1300512540794
1035,020680001001035,3.0,,,,258.9607955296834,264.07235260009764,254.7842987060547
2103,020680001002103,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2094,020680001002094,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2068,020680001002068,3.0,,,,259.2672595538915,262.6458642640826,256.2812065295302
2010,020680001002010,3.0,,,,258.79183595696605,262.96898953269874,255.28105453713044
2113,020680001002113,3.0,,,,259.12441184872097,261.6465185080079,256.60990070596637
2072,020680001002072,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2134,020680001002134,3.0,,,,258.5758221124866,261.122713958111,256.04086958895033
1017,020680001001017,3.0,,,,258.2684859593709,263.0883316040039,254.1997497558594
2172,020680001002172,3.0,,,,256.35988407135005,258.9595321655273,253.45924377441406
2070,020680001002070,3.0,,,,259.2208918988144,262.9089983467589,256.09467419426477
2160,020680001002160,3.0,,,,256.5994308272321,259.12551770616403,253.64796332903848
2176,020680001002176,3.0,,,,256.5991093317668,259.12547607421874,253.64738922119142
1033,020680001001033,3.0,,,,258.74444878896077,263.76484603881835,254.60162715911866
2026,020680001002026,3.0,,,,259.3453902562459,264.085920715332,255.32601013183594
2136,020680001002136,3.0,,,,258.5848996162361,261.4802493736023,255.92763174246014
2077,020680001002077,3.0,,,,259.1780416030809,262.8699367740654,256.06983996689775
2099,020680001002099,3.0,,,,258.6484013239542,261.5431182861328,256.00555114746095
2154,020680001002154,3.0,,,,258.1153202692668,260.52368316650393,255.4715148925781
2142,020680001002142,3.0,,,,258.03548241386136,260.48950285087324,255.54711142135793
2007,020680001002007,3.0,,,,259.2632231470495,262.86365350417196,255.58537174936797
1018,020680001001018,3.0,,,,258.2684859593709,263.0883316040039,254.1997497558594
2178,020680001002178,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2194,020680001002194,3.0,,,,259.0924590565686,262.4750860182684,255.56278127240347
2018,020680001002018,3.0,,,,259.3453902562459,264.085920715332,255.32601013183594
2093,020680001002093,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2141,020680001002141,3.0,,,,258.1085087458292,260.5726593017578,255.61801452636718
2122,020680001002122,3.0,,,,258.1153202692668,260.52368316650393,255.4715148925781
2067,020680001002067,3.0,,,,258.602011547708,261.89673677090605,255.6228251722332
1054,020680001001054,3.0,,,,258.8073673075964,263.6777925464633,254.7068105888523
2027,020680001002027,3.0,,,,259.26316288404513,264.056654788159,255.16860801832408
1011,020680001001011,3.0,,,,258.33809439082296,263.18699299258714,254.25907631579875
2147,020680001002147,3.0,,,,257.00503381093347,259.53692016601565,254.29031524658203
2062,020680001002062,3.0,,,,258.1295143900888,260.8506447183862,255.48134541218505
2121,020680001002121,3.0,,,,258.16260164472965,260.32710475692596,255.70098403834467
2091,020680001002091,3.0,,,,259.1550524631529,262.43545033403933,256.2374619695067
2140,020680001002140,3.0,,,,258.1085087458292,260.5726593017578,255.61801452636718
2169,020680001002169,3.0,,,,257.03119498140114,259.3253324421423,254.41090583634832
2028,020680001002028,3.0,,,,259.3563114802042,264.2603988647461,255.22612762451172
2133,020680001002133,3.0,,,,258.65140052305964,261.31049480229177,256.1034119006513
2175,020680001002175,3.0,,,,256.5991093317668,259.12547607421874,253.64738922119142
1041,020680001001041,3.0,,,,258.9593064961103,264.070620377165,254.7834199084206
2170,020680001002170,3.0,,,,256.5991093317668,259.12547607421874,253.64738922119142
2071,020680001002071,3.0,,,,258.84377985825455,262.5460439592679,255.7605172011933
1013,020680001001013,3.0,,,,258.7300256729126,263.74434560139974,254.58944905598963
2179,020680001002179,3.0,,,,256.9925553231704,259.2301715788655,254.45689439869128
1065,020680001001065,3.0,,,,259.0308621904204,264.06042714128006,254.8906711547003
2196,020680001002196,3.0,,,,257.00503381093347,259.53692016601565,254.29031524658203
1020,020680001001020,3.0,,,,258.2684859593709,263.0883316040039,254.1997497558594
2114,020680001002114,3.0,,,,258.91476387680797,261.6130691594181,256.3745618491128
2031,020680001002031,3.0,,,,258.8494023005168,262.90110473632814,255.4167465209961
2143,020680001002143,3.0,,,,256.59633077014394,259.1482269439885,253.7336429677325
2080,020680001002080,3.0,,,,258.85744983289254,262.68385393360614,255.61394098110426
2030,020680001002030,3.0,,,,258.82951675025777,262.8252682825246,255.46953815080542
1068,020680001001068,3.0,,,,259.28169045545656,263.9427977559982,255.3114523491856
2013,020680001002013,3.0,,,,259.0268716081244,263.30052333303956,255.3920185368344
2104,020680001002104,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2095,020680001002095,3.0,,,,259.2643762588501,262.627995300293,256.2875030517578
2069,020680001002069,3.0,,,,259.3067374409895,262.89052494739764,256.1949949590741
1030,020680001001030,3.0,,,,258.9607955296834,264.07235260009764,254.7842987060547
2117,020680001002117,3.0,,,,257.54411188464394,259.59437187186734,255.16850287013904
2101,020680001002101,3.0,,,,258.52210233993577,261.50748131955373,255.76711942944598
2038,020680001002038,3.0,,,,259.1243941624959,262.82103271484374,256.0387481689453
2100,020680001002100,3.0,,,,259.10042228705856,262.376976295121,256.1760754934484
2024,020680001002024,3.0,,,,259.22016789498383,263.8184238044866,255.31845098683044
2039,020680001002039,3.0,,,,259.02426460470065,262.82152932035734,255.8411973053184
1032,020680001001032,3.0,,,,258.74444878896077,263.76484603881835,254.60162715911866
1012,020680001001012,3.0,,,,258.9607955296834,264.07235260009764,254.7842987060547
2173,020680001002173,3.0,,,,256.5991093317668,259.12547607421874,253.64738922119142
2000,020680001002000,4.0,,,,259.8926753208758,262.5547962321987,256.74962680677584
2020,020680001002020,4.0,,,,257.37235650910804,261.0091281909934,254.24363396872937
2097,020680001002097,4.0,,,,258.49787578582766,261.4353546142578,255.55429229736328
2021,020680001002021,4.0,,,,257.3481606165568,261.0294952392578,254.14081115722655
2145,020680001002145,4.0,,,,255.71144186655678,258.54228515625,252.79957122802733
1067,020680001001067,4.0,,,,257.28022448566855,260.68825670643974,254.26541375165132
2156,020680001002156,4.0,,,,257.1787538239171,259.6166424067184,254.6395569645308
2081,020680001002081,4.0,,,,257.8242381864129,260.80144952629684,254.8203498494482
2032,020680001002032,4.0,,,,257.9235309987677,261.18139511113617,254.8689477030749
2200,020680001002200,4.0,,,,258.1764972050984,260.79112243652344,255.36501770019532
2015,020680001002015,4.0,,,,257.402742322286,260.95442657470704,254.3033874511719
1016,020680001001016,4.0,,,,257.07352035881104,260.4577011499649,253.89492230537604
2174,020680001002174,4.0,,,,255.9372475306193,258.55042419433596,253.102490234375
2171,020680001002171,4.0,,,,255.71144186655678,258.54228515625,252.79957122802733
2073,020680001002073,4.0,,,,259.7719561894735,262.5359848022461,256.84447784423827
