BLOCK,FIPS,date,mean_2m_air_temperature,maximum_2m_air_temperature,minimum_2m_air_temperature,temperature_2m,temperature_2m_max,temperature_2m_min
1431,022200001001431,9.0,,,,272.57208957544833,274.42568072640347,271.28045915947007
1010,022200001001010,9.0,,,,270.8288896827637,272.57308221467406,269.4312374813576
1185,022200001001185,9.0,,,,270.1565226928047,271.94364909296456,268.98414130832845
5007,022200001005007,9.0,,,,270.9942962010701,272.66795959472654,269.9410400390625
1122,022200001001122,9.0,,,,273.23299140372916,274.92002122297913,272.02198696960807
5002,022200001005002,9.0,,,,269.7407949846645,271.60050634964745,268.3335635243511
1300,022200001001300,9.0,,,,272.21913412451914,273.7194767290328,271.1152533868753
5008,022200001005008,10.0,,,,270.47268333435056,272.2863052368164,269.16866607666014
1141,022200001001141,10.0,,,,270.4258521245844,272.1371592400335,269.1013454094496
1469,022200001001469,10.0,,,,270.0150128874793,271.90482547878344,268.41984517906457
1514,022200001001514,10.0,,,,269.6869455309935,271.36322881368653,268.44884788511695
5003,022200001005003,10.0,,,,270.00942222250376,271.7705582958157,268.65623567225566
1431,022200001001431,10.0,,,,272.03179998858786,273.8335023249792,270.6825995082658
1010,022200001001010,10.0,,,,270.29493138761666,271.8714094415174,268.98865563287893
1185,022200001001185,10.0,,,,269.94005730117584,271.6352957352349,268.71653064230213
5007,022200001005007,10.0,,,,270.47268333435056,272.2863052368164,269.16866607666014
1122,022200001001122,10.0,,,,272.74502985675014,274.3976706202247,271.4433318583784
5002,022200001005002,10.0,,,,269.67741099121974,271.40093137800676,268.28898565889824
1300,022200001001300,10.0,,,,271.65795608964623,273.3480338366198,270.40335195852197
5008,022200001005008,11.0,,,,271.94540615081786,273.3393188476563,270.5086410522461
1141,022200001001141,11.0,,,,271.59557828697604,273.31868831093925,270.08189200821033
1469,022200001001469,11.0,,,,271.0337877744182,273.1874590725955,269.0206181090783
1514,022200001001514,11.0,,,,270.78763092751416,272.6196941802558,269.2039106876384
5003,022200001005003,11.0,,,,271.3983641144919,272.91119762356,269.87800334348515
1431,022200001001431,11.0,,,,273.31257554110005,275.13783699893736,271.6838067438341
1010,022200001001010,11.0,,,,271.3861509269446,273.12357286347407,269.70520962322377
1185,022200001001185,11.0,,,,271.2939184852269,272.6233386827552,269.97061296545945
5007,022200001005007,11.0,,,,271.94540615081786,273.3393188476563,270.5086410522461
1122,022200001001122,11.0,,,,273.9011693390149,275.5857439678167,272.25282853680477
5002,022200001005002,11.0,,,,271.0063085428065,272.60437054242556,269.42603619833625
1300,022200001001300,11.0,,,,272.9733942629299,274.4188151001326,271.53526200247893
5008,022200001005008,12.0,,,,272.72155939737956,273.80210266113284,271.7018753051758
1141,022200001001141,12.0,,,,272.5352074190515,273.835841718832,271.3635976119562
1469,022200001001469,12.0,,,,272.8889854262776,274.300085134879,271.385780680338
1514,022200001001514,12.0,,,,272.4931121680186,273.97988837903324,271.1515004533812
5003,022200001005003,12.0,,,,272.12319679475775,273.3445166119074,270.91386260986326
1431,022200001001431,12.0,,,,274.5636421283789,275.8318120848798,273.4298077922522
1010,022200001001010,12.0,,,,272.90469539440795,274.3149157335146,271.64546936491416
1185,022200001001185,12.0,,,,271.8960488250291,273.0817645197329,270.77354301784356
5007,022200001005007,12.0,,,,272.72155939737956,273.80210266113284,271.7018753051758
1122,022200001001122,12.0,,,,274.9660624429156,276.2080006623274,273.76647341069463
5002,022200001005002,12.0,,,,271.69436066029596,273.01657259990935,270.34910753211625
1300,022200001001300,12.0,,,,273.74960605423325,274.797577037973,272.8256227885058
5008,022200001005008,13.0,,,,272.9601123174032,274.7764556884766,271.75855712890626
1141,022200001001141,13.0,,,,272.7557632944961,274.58772290862964,271.4444816632875
1469,022200001001469,13.0,,,,273.27175902323523,274.9833142709837,272.07213053705516
1514,022200001001514,13.0,,,,272.82704156390776,274.5250386864788,271.5958545695949
5003,022200001005003,13.0,,,,272.47003490965244,274.310650298555,271.20459051617115
1431,022200001001431,13.0,,,,274.51093908758,276.4184288879186,273.24830082359176
1010,022200001001010,13.0,,,,273.1724281514896,274.8276399156057,272.0058911190729
1185,022200001001185,13.0,,,,272.0765173290087,273.9656715393067,270.8108319489852
5007,022200001005007,13.0,,,,272.9601123174032,274.7764556884766,271.75855712890626
1122,022200001001122,13.0,,,,274.8713954577323,276.779173518608,273.6085940368458
5002,022200001005002,13.0,,,,272.11880490261996,273.97681562715326,270.80757222026625
1300,022200001001300,13.0,,,,273.8201299037958,275.6238617255166,272.6326250756217
5008,022200001005008,14.0,,,,273.81805280049645,275.09907684326174,272.5814544677734
1141,022200001001141,14.0,,,,273.6581411634505,274.95466023168234,272.33983579501677
1469,022200001001469,14.0,,,,273.94274330267797,275.7772428368752,272.3417063268022
1514,022200001001514,14.0,,,,273.57118534546635,274.9276714923992,272.1614555465779
5003,022200001005003,14.0,,,,273.3207233127228,274.6796849654893,272.03947373729636
1431,022200001001431,14.0,,,,275.33801778776404,276.81620526446795,273.9284626411315
1010,022200001001010,14.0,,,,273.93545738706536,275.35346215583525,272.4605997199473
1185,022200001001185,14.0,,,,273.0224701535875,274.2980112490447,271.7984603881837
5007,022200001005007,14.0,,,,273.81805280049645,275.09907684326174,272.5814544677734
1122,022200001001122,14.0,,,,275.70269340427546,277.0865247954015,274.3373408782952
5002,022200001005002,14.0,,,,272.9642958652918,274.3791140559764,271.65104551602707
1300,022200001001300,14.0,,,,274.66756434688193,275.93864204560066,273.44964682435807
5008,022200001005008,15.0,,,,272.87446854909257,274.2491958618164,271.6710266113281
1141,022200001001141,15.0,,,,272.6619663044135,274.0773724854288,271.476962921175
1469,022200001001469,15.0,,,,272.8722788913479,274.4838387242455,271.591773825371
1514,022200001001514,15.0,,,,272.6105962474191,273.80415904187447,271.5188316720822
5003,022200001005003,15.0,,,,272.3859471585117,273.7514491194385,271.19965916003207
1431,022200001001431,15.0,,,,274.3685708694985,275.90856902400384,273.11848234904204
1010,022200001001010,15.0,,,,272.9230001434106,274.1728418420999,271.82271265627656
1185,022200001001185,15.0,,,,272.0604421394459,273.47572393002724,270.83607718426254
5007,022200001005007,15.0,,,,272.87446854909257,274.2491958618164,271.6710266113281
1122,022200001001122,15.0,,,,274.74018007971006,276.25886037003136,273.4858487482149
5002,022200001005002,15.0,,,,272.03583232208877,273.39472263284506,270.86183825538467
1300,022200001001300,15.0,,,,273.80927150077656,275.1534723794649,272.64066291032174
5008,022200001005008,16.0,,,,272.62348842620855,274.2708114624023,271.2507797241211
1141,022200001001141,16.0,,,,272.41967626770344,274.0487468476036,271.0479385081723
1469,022200001001469,16.0,,,,272.3308107432807,274.2061566611975,270.86884550046364
1514,022200001001514,16.0,,,,272.0873878609525,273.6791195701869,270.6487559149112
5003,022200001005003,16.0,,,,272.100906659789,273.7432833914029,270.73512053408865
1431,022200001001431,16.0,,,,274.06308940600456,275.77462017565705,272.7525294202358
1010,022200001001010,16.0,,,,272.5165206690011,274.08559332941263,271.1526505543137
1185,022200001001185,16.0,,,,271.8474628586701,273.4474726801333,270.46812704335093
5007,022200001005007,16.0,,,,272.62348842620855,274.2708114624023,271.2507797241211
1122,022200001001122,16.0,,,,274.5033618844881,276.1585543507299,273.20617506483205
5002,022200001005002,16.0,,,,271.72638134074407,273.3652131413636,270.3655565058819
1300,022200001001300,16.0,,,,273.6569047020506,275.26708890184744,272.30071014824836
5008,022200001005008,17.0,,,,272.24295845031736,273.7975616455078,270.6650817871094
1141,022200001001141,17.0,,,,272.0513728944846,273.6657531437211,270.5795554699172
1469,022200001001469,17.0,,,,272.14166362642555,274.15131187338153,270.5114437187454
1514,022200001001514,17.0,,,,271.9514981535024,273.71220783397683,270.35518052427193
5003,022200001005003,17.0,,,,271.6419758187849,273.28033118813727,270.0941829875364
1431,022200001001431,17.0,,,,273.871539044071,275.6074663948508,272.07337834790025
1010,022200001001010,17.0,,,,272.32533575966767,274.05630837818694,270.76082240304385
1185,022200001001185,17.0,,,,271.39085990242336,272.9925288324771,269.9399342412534
5007,022200001005007,17.0,,,,272.24295845031736,273.7975616455078,270.6650817871094
1122,022200001001122,17.0,,,,274.2730655445359,275.93092820746625,272.5199447768836
5002,022200001005002,17.0,,,,271.21126195489074,272.909641059789,269.68502968600154
1300,022200001001300,17.0,,,,273.23416214500475,274.72852291407935,271.74468420902747
5008,022200001005008,18.0,,,,272.2109081904093,273.5298797607422,271.17674865722654
1141,022200001001141,18.0,,,,272.0090626271758,273.4719513093402,270.82518209434346
1469,022200001001469,18.0,,,,272.2031738034831,273.98805047638155,270.7072293765625
1514,022200001001514,18.0,,,,271.59407861130234,273.4159578871558,270.17359126013633
5003,022200001005003,18.0,,,,271.5527449279182,273.0242459313344,270.36635796498445
1431,022200001001431,18.0,,,,273.66405377930664,275.14333086876417,272.57171455706873
1010,022200001001010,18.0,,,,272.1533608026883,273.76192171183004,270.8770195468081
1185,022200001001185,18.0,,,,271.4211608582649,272.82184431656555,270.3435463283373
5007,022200001005007,18.0,,,,272.2109081904093,273.5298797607422,271.17674865722654
1122,022200001001122,18.0,,,,274.11353981914397,275.517205621235,273.11512017888657
5002,022200001005002,18.0,,,,271.08105069419634,272.6618669057966,269.7855649636469
1300,022200001001300,18.0,,,,273.2443915426244,274.47306053554524,272.29530348268645
5008,022200001005008,19.0,,,,272.02791487375896,273.3113052368164,270.68958282470703
1141,022200001001141,19.0,,,,271.8408444463264,273.18569764395045,270.4806523597523
1469,022200001001469,19.0,,,,271.94859949318044,273.4380366498581,270.3089352542399
1514,022200001001514,19.0,,,,271.35602697311936,272.8152403903302,269.8258863540771
5003,022200001005003,19.0,,,,271.43263230512366,272.77916161488673,270.05969812425514
1431,022200001001431,19.0,,,,273.3235422549933,274.7282986285253,271.90865991602647
1010,022200001001010,19.0,,,,271.85308386914465,273.246137570506,270.446803838201
1185,022200001001185,19.0,,,,271.4102764212567,272.6423280798871,270.2582830014436
5007,022200001005007,19.0,,,,272.02791487375896,273.3113052368164,270.68958282470703
1122,022200001001122,19.0,,,,273.8416460662216,275.13042571940207,272.4628151872111
5002,022200001005002,19.0,,,,271.0060035777811,272.3977834792766,269.6082706471455
1300,022200001001300,19.0,,,,272.97312485808357,274.29937286002456,271.6464727395146
5008,022200001005008,20.0,,,,272.65942268371583,274.15794982910154,271.2949813842773
1141,022200001001141,20.0,,,,272.2812742422736,273.98001745963677,270.67981626569434
1469,022200001001469,20.0,,,,271.88663829426423,273.99746515409987,270.0947638439754
1514,022200001001514,20.0,,,,271.759553979969,273.5049202584413,269.9095745721338
5003,022200001005003,20.0,,,,272.0487239449711,273.6834863436424,270.56080953307065
1431,022200001001431,20.0,,,,273.73104841164775,275.5137255747506,272.3100218487609
1010,022200001001010,20.0,,,,272.19142076747613,273.8416161748492,270.5719784899985
1185,022200001001185,20.0,,,,271.89736019079237,273.4722513281781,270.47348327636723
5007,022200001005007,20.0,,,,272.65942268371583,274.15794982910154,271.2949813842773
1122,022200001001122,20.0,,,,274.2293312499313,275.9240768769822,272.86300117157924
5002,022200001005002,20.0,,,,271.6110467149831,273.34344656482597,270.0346412576429
1300,022200001001300,20.0,,,,273.6177965117871,275.0375282154318,272.399193713414
5008,022200001005008,21.0,,,,273.62325623830156,275.17566680908203,272.4944412231445
1141,022200001001141,21.0,,,,273.25693670904553,274.89173179951433,272.0894751705308
1469,022200001001469,21.0,,,,273.0047028758021,275.088686754731,271.7938586152617
1514,022200001001514,21.0,,,,272.4779850935095,274.15132596917266,271.27893237536875
5003,022200001005003,21.0,,,,273.01602953786903,274.6986532954846,271.7959757659395
1431,022200001001431,21.0,,,,274.7363728280292,276.4504715135721,273.55770293757996
1010,022200001001010,21.0,,,,272.9903644442778,274.5246362874359,271.8892592713208
1185,022200001001185,21.0,,,,272.8334540629732,274.41196381942086,271.7263740871264
5007,022200001005007,21.0,,,,273.62325623830156,275.17566680908203,272.4944412231445
1122,022200001001122,21.0,,,,275.2248489213838,276.8548581319251,274.1064004073673
5002,022200001005002,21.0,,,,272.58084065772437,274.35678595557937,271.2953976458992
1300,022200001001300,21.0,,,,274.604222486646,276.0171834853127,273.5965246926292
5008,022200001005008,22.0,,,,274.4174830754598,275.5783416748047,273.450617980957
1141,022200001001141,22.0,,,,274.10054432343185,275.45801793033655,272.9680189516621
1469,022200001001469,22.0,,,,274.5780595080794,276.2278784719883,273.1821861141247
1514,022200001001514,22.0,,,,273.5609545339211,275.34501846693536,271.8987549641691
5003,022200001005003,22.0,,,,273.83038859717584,275.1500899492684,272.7355563406217
1431,022200001001431,22.0,,,,275.873295206566,277.22743841118995,274.82318578076024
1010,022200001001010,22.0,,,,274.13852009131256,275.66922364755237,272.6466644419061
1185,022200001001185,22.0,,,,273.58466739101686,274.8136011206586,272.5811481973399
5007,022200001005007,22.0,,,,274.4174830754598,275.5783416748047,273.450617980957
1122,022200001001122,22.0,,,,276.28389821221907,277.59006472454195,275.3651973307397
5002,022200001005002,22.0,,,,273.40962813265503,274.8431693400076,272.2230840230008
1300,022200001001300,22.0,,,,275.332954000827,276.4249006349831,274.42477666495955
5008,022200001005008,23.0,,,,274.1053817749023,275.08966674804685,273.1750152587891
1141,022200001001141,23.0,,,,273.86713602733136,275.1067689288846,272.7571804237696
1469,022200001001469,23.0,,,,274.3679015262062,276.02118988409785,272.7330638808766
1514,022200001001514,23.0,,,,273.5777537317986,275.165980332184,272.3334371107659
5003,022200001005003,23.0,,,,273.53164744404074,274.6700311175847,272.47810606875663
1431,022200001001431,23.0,,,,275.6068587416865,277.0282999797294,274.5371680733258
1010,022200001001010,23.0,,,,274.0880908152804,275.56121337491857,272.86492331180915
1185,022200001001185,23.0,,,,273.28550908185434,274.29944776452106,272.37447101758875
5007,022200001005007,23.0,,,,274.1053817749023,275.08966674804685,273.1750152587891
1122,022200001001122,23.0,,,,276.0713256695388,277.37538470747927,275.02718046706957
5002,022200001005002,23.0,,,,273.1204619662442,274.3692855147324,271.9786432984985
1300,022200001001300,23.0,,,,275.09302832669044,275.9663310586813,274.2356704185962
5008,022200001005008,24.0,,,,274.25240879058833,275.51106719970704,273.1300476074219
1141,022200001001141,24.0,,,,273.927948525387,275.39262861327825,272.5528587061798
1469,022200001001469,24.0,,,,274.3668657311044,275.829590052506,273.03630079234324
1514,022200001001514,24.0,,,,273.4523801919141,275.04008322955343,271.98064997313577
5003,022200001005003,24.0,,,,273.63789400973553,274.9929622326867,272.3223801952297
1431,022200001001431,24.0,,,,275.6989098855408,277.3030533405802,274.3702613724615
1010,022200001001010,24.0,,,,274.01041694524577,275.4704974394727,272.74696278535833
1185,022200001001185,24.0,,,,273.39184793942223,274.7568904710852,272.15602340698246
5007,022200001005007,24.0,,,,274.25240879058833,275.51106719970704,273.1300476074219
1122,022200001001122,24.0,,,,276.13071930476326,277.6695130047667,274.85992195583054
5002,022200001005002,24.0,,,,273.19748188832995,274.6216453583886,271.74353892163145
1300,022200001001300,24.0,,,,275.16053442324136,276.3951020203651,274.0666978761792
5008,022200001005008,25.0,,,,274.5001617431641,275.744189453125,273.4283905029297
1141,022200001001141,25.0,,,,274.28810297132435,275.591033375409,273.0477655947212
1469,022200001001469,25.0,,,,274.4907454639888,275.775134050303,273.2743380021723
1514,022200001001514,25.0,,,,273.4522354807905,274.82496464943284,272.31705335241077
5003,022200001005003,25.0,,,,273.91979533912104,275.1862117961302,272.79248173600536
1431,022200001001431,25.0,,,,275.80424398231906,277.13660007907754,274.71661329552177
1010,022200001001010,25.0,,,,274.03320330402033,275.2406755656597,272.97183562547826
1185,022200001001185,25.0,,,,273.80324746836794,274.9778488490893,272.72435724009637
5007,022200001005007,25.0,,,,274.5001617431641,275.744189453125,273.4283905029297
1122,022200001001122,25.0,,,,276.2225525959213,277.4843862916294,275.2051427816619
5002,022200001005002,25.0,,,,273.5038567691122,274.7863188541361,272.3367369145822
1300,022200001001300,25.0,,,,275.45323656647645,276.66202677919597,274.38724748363467
5008,022200001005008,26.0,,,,273.97574208577475,275.66785125732423,272.3537887573242
1141,022200001001141,26.0,,,,273.7107990671415,275.52343777567864,272.1167973569589
1469,022200001001469,26.0,,,,274.0716756736785,276.2085930745791,272.37409044524475
1514,022200001001514,26.0,,,,273.1184295079258,274.99635475278944,271.6293406784732
5003,022200001005003,26.0,,,,273.3632393271236,275.1209377224162,271.7539118879932
1431,022200001001431,26.0,,,,275.2690865093377,277.15457204081116,273.65004969023795
1010,022200001001010,26.0,,,,273.6312117153038,275.36350568568866,272.2464298794421
1185,022200001001185,26.0,,,,273.17286529541025,274.8643927864407,271.5932395935059
5007,022200001005007,26.0,,,,273.97574208577475,275.66785125732423,272.3537887573242
1122,022200001001122,26.0,,,,275.67539104278717,277.4580801517345,274.07122779104714
5002,022200001005002,26.0,,,,272.92426918725164,274.72897424547597,271.3239905047556
1300,022200001001300,26.0,,,,274.88898317346576,276.4778483143111,273.3274735537611
5008,022200001005008,27.0,,,,273.3464560826619,275.0312835693359,271.9932586669922
1141,022200001001141,27.0,,,,273.0742089636867,274.9823957189304,271.6283687597799
1469,022200001001469,27.0,,,,273.5194592408221,275.63070798062694,271.83889036682814
1514,022200001001514,27.0,,,,272.56180634963476,274.7271211964492,270.70088902577544
5003,022200001005003,27.0,,,,272.64242031399135,274.536613360906,271.1829767259501
1431,022200001001431,27.0,,,,274.66896887828165,276.72898152586555,273.2299840760326
1010,022200001001010,27.0,,,,273.11802560072533,275.0100883443021,271.4999634804348
1185,022200001001185,27.0,,,,272.53483180446904,274.31235112729286,271.15863624241047
5007,022200001005007,27.0,,,,273.3464560826619,275.0312835693359,271.9932586669922
1122,022200001001122,27.0,,,,275.1185139382187,277.01199302820237,273.6872165397466
5002,022200001005002,27.0,,,,272.13785004800786,274.18209177301446,270.6022616647178
1300,022200001001300,27.0,,,,274.29856666504236,275.84140671767074,272.9806971458028
5008,022200001005008,28.0,,,,272.66639989217117,274.5358062744141,270.80912017822266
1141,022200001001141,28.0,,,,272.5100662190851,274.38928990884494,270.79500534458015
1469,022200001001469,28.0,,,,273.0351114500789,274.9988031171595,271.26542758643467
1514,022200001001514,28.0,,,,271.7441741195612,274.27697515953463,269.5700953447766
5003,022200001005003,28.0,,,,272.04924108214294,273.96310820498707,270.2039617506124
1431,022200001001431,28.0,,,,274.061829831967,276.1783276960127,272.3501098417095
1010,022200001001010,28.0,,,,272.3565060919407,274.5776038582109,270.43505905642536
1185,022200001001185,28.0,,,,271.9402103258215,273.7687818444294,270.1887296261995
5007,022200001005007,28.0,,,,272.66639989217117,274.5358062744141,270.80912017822266
1122,022200001001122,28.0,,,,274.5563749525908,276.5751027031002,272.91283488937853
5002,022200001005002,28.0,,,,271.6069340307299,273.5526653978486,269.77025516584894
1300,022200001001300,28.0,,,,273.70083074441976,275.449140703738,272.02552293152655
5008,022200001005008,29.0,,,,272.39463386535647,274.6413375854492,271.09374084472654
1141,022200001001141,29.0,,,,272.28590303880037,274.51219815346315,270.88655415321534
1469,022200001001469,29.0,,,,272.22143530676857,274.6541633968572,270.7542579137862
1514,022200001001514,29.0,,,,271.31348004175044,273.46357493819045,269.81076598485674
5003,022200001005003,29.0,,,,271.8837962285274,274.18586055949584,270.4949972379005
1431,022200001001431,29.0,,,,273.7813235544872,276.1732438661004,272.39368537607885
1010,022200001001010,29.0,,,,271.88538110103644,273.99442557673495,270.4592357071611
1185,022200001001185,29.0,,,,271.7572354137034,273.9398370494013,270.3925817074983
5007,022200001005007,29.0,,,,272.39463386535647,274.6413375854492,271.09374084472654
1122,022200001001122,29.0,,,,274.2507581911571,276.5900485013032,272.9057358327368
5002,022200001005002,29.0,,,,271.5176877241598,273.8594280480218,270.06588804431146
